"Tiền giấy cổ 1 Yên Nhật Bản 1946, hình ảnh con gà năm Dậu"
Đồng Xu HÌnh Đức Phật của Nepal đi kèm túi gấm chữ PHÚC
"Tờ 3 Rúp CCCP 1961, tiền cổ Liên Xô cũ sưu tầm"
"Tờ 1000 Mark Đức 1910 khổ rất lớn, tiền cổ 110 năm tuổi sưu tầm"
ĐỒNG TIỀN NGŨ PHÚC MAY MẮN GỒM 5 ĐỒNG XU DÂY ĐỎ RẤT XINH
"Tiền xu ngũ đế, tiền xu phong thuỷ bỏ bóp ví -  THM15"
"Combo 2 tờ tiền cổ của Uzabekistan, con ngựa MÃ ĐÁO THÀNH CÔNG, ý nghĩa"
Đủ bộ xu Việt Nam Cộng Hòa 4 viên
"01 tờ con cọp 500 đồng, tiền cổ Việt Nam sưu tầm, kèm 01 móc khóa tờ tiền đó"
Combo 100 đồng xu 2cm nhỏ
"Combo 3 tờ 2 USD 1928, 1953, 1963, mộc đỏ sưu tầm"
"Tiền cổ Việt Nam, 1 đồng gặt lúa, lớp học sưu tầm"
"Bộ 2 dollars mộc đỏ 3 tờ 1963, 1953, 1928 sưu tầm"
"Combo 21 tờ tiền cổ khác nhau của Venezuela,  bộ tiền đẹp nhất thế giới"
"Combo 10 tờ tiền cổ Campuchia, hình ảnh Đức Phật, may mắn bình an"
"Tiền cổ Đức, 5000 Mark 1922, 100 năm tuổi sưu tầm"
"Đồng tiền xu Thái Tuế, tiền 12 con giáp, tiền Áp Tuế bằng Đồng"
"Tờ 2 đồng tiền cổ Việt Nam đồng bào Thượng, đánh cá sưu tầm"
 Đủ bộ tiền cổ Việt Nam 5 con thú sưu tầm kèm móc khóa tiền cổ
"Tiền cổ Belarus, con mèo, tuổi mão sưu tầm"
Combo bộ 9 tờ tiền cổ của Indonesia khác nhau
"Tờ 1 đồng giấy rơm Việt Nam Dân Chủ Cộng Hòa, Tiền cổ đầu tiên sau độc lập 1945"
Combo 52 tờ tiền cổ thế giới khác nhau của 26 quốc gia
"Tờ tiền cổ Guinea 500 Francs, quốc gia châu phi xa xôi"
"Đủ bộ tiền bao cấp 1985, 11 mệnh giá sưu tầm"
Combo 2 dây xâu tiền xu lục đế
"Tiền cổ Việt Nam 5 hào 1985, mệnh giá nhỏ nhất trong bộ bao cấp"
"Đồng xu Đức Phật Nepal may mắn bình an, kèm túi gấm đỏ"
Túi tiền vàng 24k chiêu tài chiêu lộc
Bộ 5 đồng xu may mắn nhất thế giới BDX250
"Bộ tiền cổ cộng hòa Honduras, 4 tờ sưu tầm"
Đồng xu Mexico 5 cent sưu tầm [MỚI CỨNG] 15.5 mm 
Chuỗi tiền xu hoa mai phát lộc 10 đồng nhỏ và 1 đồng đại dây đơn kèm 1 hạt kim loại trang trí CT04
"Tờ tiền cổ đẹp nhất thế giới, Trinidad và Tobago 50 dollars polymer"
 Tờ 2 đồng Việt Nam bao cấp  (kèm móc chìa khóa hình tiền xưa lạ mắt) 
"Móc Khóa Xu Úc hình con Trâu Vàng, dùng treo chìa khóa, giúp làm tăng thẩm mỹ, may mắn cho người dùng - SP005031"
"Combo bộ 12 đồng xu của 12 quốc gia khác nhau, phong thủy sưu tầm"
Đồng Xu Chuột Mạ Vàng
"Tiền cổ Lithuania, con chó tuổi tuất sưu tầm"
Xu 5 yên Nhật
Combo bộ 100 đồng lưu niệm Việt nam có folder nguyên bản sang trọng
"Tiền cổ Pháp thuộc, tờ 50 xu đông dương Indochine 3 nước dùng chung sưu tầm"
"Tiền cổ đông dương, 10 xu Pháp thuộc Indochine 3 nước sưu tầm"
"Tờ 5 xu  Việt Nam Dân Chủ Cộng Hòa, tiền cổ sưu tầm"
Tờ 1 đồng 1985 Việt Nam bao cấp sưu tầm (kèm móc chìa khóa hình tiền xưa lạ mắt) 
"Đồng xu Ecuador 100 sucres 2 thành phần, đẹp, [MỚI CỨNG]  sưu tầm 19 mm"
Đồng xu cổ 50 xu Việt Nam
"Bộ xu đầy đủ 11 quốc gia Đông Nam Á, xu mới kèm túi gấm bình an. "
"CÔNG TRÁI XÂY DỰNG TỔ QUỐC 1000 đồng 1988, vật phẩm bao cấp sưu tầm, deco không gian xưa."
Tiền Xu Hoa Mai Tài Lộc TMT COLLECTION 10 Cánh Rời Hoa Mai Thập Toàn Phong Thủy XHM10CR
Đồng xu 6 phân 12 con giáp bằng đồng
Tiền Ngũ Đế Bằng Đồng Thau May Mắn
"Xu lỗ Vuông, THIÊN THÁNH NGUYÊN BẢO,  nhà Bắc Tống 960 - 1127"
Đồng 6 Xu May Mắn Anh 
"Tiền cổ Việt Nam, đủ bộ tiền 4 tờ năm 1980 - 1981 sưu tầm (tặng kèm móc khóa hình tiền xưa) "
"Tiền cổ Mỹ, tờ 2 USD 1976 tờ tiền đẹp và may mắn nhất  (kèm móc chìa khóa hình tiền xưa lạ mắt) "
"Album tiền cổ thế giới, 50 tờ khác nhau của 50 quốc gia"
"Mặt đồng xu đồng hình con Ngựa, làm móc đeo chìa khóa, mặt dây chuyền, quà tặng người thân, bạn bè ý nghĩa - SP002436"
"Tờ tiền cổ đảo quốc Bahamas, mệnh giá lạ 1/2 dollar nữ hoàng Elizabeth II"
"Tờ 10 đồng Việt Nam 1976, bộ đầu tiên sau thống nhất"
Xu Việt Nam 5 xu 1975 sưu tầm
Sét 5 tờ tiền cổ ủy ban trung ương  mặt trận dân tộc giải phóng Miền Nam
"2 tờ tiền cổ Bahamas cùng mệnh giá lá 0.5 cent, đảo quốc xa xôi"
"Tiền cổ 100 năm tuổi, 20 Mark Đức 1918 sưu tầm"
"Xu con Trâu màu Vàng, dùng để trang trí bàn sách, xỏ lỗ đeo dây hoặc bỏ vào túi mang theo - SP002375"
Đồng xu Canada 5 cent nữ hoàng Elizabeth II [MỚI CỨNG]  sưu tầm 21.2 mm
Chuỗi tiền xu hoa mai phát lộc 10 đồng nhỏ và 1 đồng đại dây tết đỏ vàng không kèm hạt CT10
"Tiền cổ Đông Dương,tờ 1 đồng Đông Dương sưu tầm (kèm móc khóa hình tiền xưa) "
[Xu Thật] Xu Quán Thế Âm Bồ Tát Kỷ Niệm TMT COLLECTION Mạ Bạc XQTABTM100
Thỏi vàng bằng đá tự nhiên
"Cặp xu Úc kỷ niệm năm Tuất 2018 , mạ vàng và mạ bạc"
"Tờ tiền cổ Đồng Ti Mo, quốc gia không còn tiền tiêu chính thống"
"Tờ 1000 Mark Đức 1923, tiền cổ gần 100 năm tuổi, khổ lớn"
Bộ Sưu Tập Xu 30 Nước Kỷ Niệm TMT COLLECTION Quý Hiếm Nhất Thế Giới X30NKNQ [Xu Thật] 
Bộ tiền cổ Việt Nam giai đoạn giải phóng 7 tờ sưu tầm
"Chuỗi Tiền Xu Mai Hoa Thập Toàn, đồng tiền may mắn, đồng xu phong thủy cầu Tài lộc"
"Bộ tiền cổ Nam Sudan, quốc gia trẻ nhất thế giới, 4 tờ sưu tầm"
Đồng Xu 5 Yên Nhật may mắn
"Xu Lưu Niệm Quan Công, chất liệu Niken, đường kính xu 4cm, dùng để lưu niệm, trưng bày bàn sách, bàn làm việc, bỏ túi mang theo bên người - SP002458"
"Combo 2 tờ tiền cổ Zimbabwe 1 dollar con trâu, tuổi Sửu sưu tầm"
"Combo 20 đồng xu phong thủy, chất liệu đồng, đem may mắn, tài lộc, cầu bình an – TMT Collection – SP001136"
"Tờ lưu niệm hình Con Trâu ở Nepal, dùng để lì xì, sưu tầm, lưu niệm, trang trí trong nhà dịp Tết Tân Sửu 2021 - SP001803"
"Tiền cổ Việt Nam, 1 hào xe lửa sưu tầm"
"Tờ 10.000.000.000 dollars Zimbabwe, tiền cổ lạm phát sưu tầm"
"Chuỗi 3 đồng tiền xu hoa mai phát lộc phong thủy dây tết treo ô tô, két sắt, cửa ra vào CT05"
"Tờ tiền cổ 20 Kwacha Zambia, quốc gia nghèo châu Phi"
"Tờ 50.000.000.0000 dollar Zimbabwe, tiền cổ siêu lạm phát"
Xu hoa mai 10 cánh
Chuỗi tiền xu hoa mai phát lộc 10 đồng nhỏ và 1 đồng đại dây tết đỏ vàng kèm 2 hạt kim loại trang trí CT09
"Đồng xu Đông Caribe, 5 cent nữ hoàng Elizabeth II, thuận buồm xuôi gió [MỚI]  18.6 mm"
Đồng tiền hoa mai bỏ ví phong thủy chiêu tài
[Xu Thật] Xu Phật Giáo Quán Thế Âm Bồ Tát TMT COLLECTION Mạ Vàng XQAMV150
Sét tiền cổ Nigeria polymer s4 tờ sưu tầm
Bộ xu đầy đủ của Nhật Bản 6 viên sưu tầm
Dây treo đồng tiền hoa mai tài lộc
Bộ tiền 12 con giáp ghép từ 12 tờ tiền cổ của các quốc gia trên thế giới 
Tiền cổ Congo 20 Francs con sư tử sưu tầm
"Đồng xu Triệu Phong Bình Bảo, triều nhà Trần, ĐẠI VIỆT"
"Tờ tiền cổ cộng hòa Ba Lan, Công giáo sưu tầm"
 Đồng xu  Paraguay 50 Guaranis [MỚI CỨNG] sưu tầm 19 mm
"Tờ 20000 Mark Đức 1922, tiền cổ 100 năm tuổi sưu tầm"
"Mặt đồng xu đồng hình con Heo, làm móc đeo chìa khóa, mặt dây chuyền, quà tặng người thân, bạn bè ý nghĩa - SP002441"
"Medal hình 100 màu vàng, dùng để lưu niệm, trang trí bàn sách, bàn làm việc, là vật phẩm sưu tầm thú vị  - SP002419"
"Xu Olympic Tokyo 2020 màu Vàng, dùng để sưu tầm, lưu niệm, làm quà tặng - SP002395"
"Tờ lưu niệm 100 hình con Trâu mừng năm mới 2021, dùng để lì xì, treo cây hoa mai, trang trí trong nhà, bỏ vào túi xách - SP002421"
Thước lục đế bằng đồng chiêu tài lộc
Dây Ngũ Phúc Hoa Mai Bằng Đồng
Cặp Xu Úc Vàng Bạc Hình Con Chó 2018
Cặp tiền cổ quân đội Nhật Bản sử dụng tại thuộc địa Miến Điện trong thế chiến II
"Tờ 1000 Drachma Hy Lạp 1987, tiền cổ sưu tầm"
"Tờ 1 đồng Việt Nam bao cấp 1985, sản phẩm tiền cổ sưu tầm"
"Tờ 10000 đồng Việt Nam 1993, tiền xưa bao cấp sưu tầm"
"Tờ 2 USD 1976, tiền cổ Mỹ sưu tầm may mắn nhất thế giới"
"Tờ 50 ngàn đồng Việt Nam 1994, tiền xưa bao cấp sưu tầm"
Tờ 2 đồng Việt Nam bao cấp tiền cổ sưu tầm
"Tờ 100 ngàn đồng Việt Nam 1994, tiền xưa bao cấp sưu tầm"
"Tờ 500 đồng Trần Hưng Đạo 1966, tiền cổ trong bộ tướng miền Nam, sưu tầm"
"Tờ 20.000 đồng Việt Nam 1991, tiền xưa bao cấp sưu tầm"
"Tờ 50 đồng Việt Nam bao cấp, tiền cổ sưu tầm"
"Tờ 1000 đồng con voi miền Nam Việt Nam 1972, tiền cổ trong bộ thú sưu tầm"
Combo 30 Đồng Xu Cổ Phong Thủy Âm Dương Bằng Đồng  - Tặng Kèm Hộp
"Bộ tiền cottong Việt Nam huyền thoại, 4 mệnh giá bao cấp"
"Tờ 1000 đồng hoa văn 1971, tiền cổ trong bộ hoa văn miền Nam sưu tầm"
"Tờ 5 tỷ dollar Zimbabwe siêu lạm phát, tiền cổ sưu tầm"
Bộ tiền cổ tứ linh LONG LÂN QUY PHỤNG
"Chuỗi Tiền Xu Ngũ Đế, đồng tiền may mắn, đồng xu phong thủy cầu Tài Lộc"
Tờ tiền 100 đồng kỷ niệm 65 năm thành lập Ngân hàng Việt Nam
"Combo 10 đồng xu cổ phong thủy âm dương bằng đồng mang lại tài lộc, cát tường, cầu bình an – TMT Collection – SP001135"
"Đủ bộ tiền giấy Việt Nam bao cấp 1981, 11 mệnh giá đầy đủ sưu tầm"
"Đồng xu 5 Yên Nhật phong thủy, 1 trong những đồng xu may mắn nhất thế giới"
"Tờ 500 đồng con Cọp 1972, đồng tiển cổ Thanh Thúy, bộ thú Miền Nam Việt Nam "
"CÔNG TRÁI XÂY DỰNG TỔ QUỐC LOẠI 100Đ 1983, vật phẩm bao cấp sưu tầm, deco không gian xưa."
"Tờ 10 xu Việt Nam 1966, tiền cổ sưu tầm"
"Tiền cổ Việt Nam, 10 đồng bao cấp 1980 sưu tầm"
"Tờ 5 đồng Việt Nam 1976, bộ đầu tiên sau giải phóng"
"Tiền cổ Việt Nam,tờ 1 đồng 1985 (kèm móc khóa hình tiền xưa) "
"Tờ tiền cổ Costaria Mua may bán đắt, may mắn và đẹp nhất thế giới"
"Tiền cổ Indonesia, 100 Rupiah thuận buồm xuôi gió 1992, phong thủy sưu tầm"
"Đồng xu phong thủy, xu ngũ đế đồng thau cỡ lớn (Combo 3 xu)"
"Bộ tiền Triều Tiên đầy đủ 8 tờ, tiền cổ sưu tầm"
"Tiền cổ Việt Nam, 2 đồng bao cấp 1985 sưu tầm"
"Tiền cổ đông dương, Viện phát hành 1 đồng, 3 nước Việt Nam, Lào và Campuchia"
"Đồng xu Singapore 1 dollar may mắn nhất thế giới, kèm túi gấm may mắn"
"Đủ bộ tiền giấy cổ Việt Nam 1969, 6 tờ bộ hoa văn Miền Nam"
"Tờ 5 hào Việt Nam 1976, tiền cổ nhỏ nhất đầu tiên sau giải phóng "
Tiền cổ 500 đồng Hoa Văn Việt Nam sưu tầm
Tiền cổ 100 đồng Việt Nam 1985 thời kỳ bao cấp
"Đủ bộ xu Việt Nam 1976 4 viên, bộ đầu tiên sau giải phóng, sưu tầm"
"Tờ 50 đồng Việt Nam 1985 đợt 1, tiền cổ bao cấp sưu tầm "
Tiền xu hoa mai phong thuỷ
"Bộ tứ Linh, tiền cổ phong thủy ý nghĩa"
Tiền xu Mai Hoa Thập Toàn ( 10 cánh rời)
"Combo bộ tiền cổ lạm phát của Venezuela 21 tờ, 1 trong những bộ đẹp nhất thế giới"
" Tiền cổ Việt Nam, đủ bộ tiền 4 tờ cotton sưu tầm (tặng kèm móc khóa Bitcoin) "
"Tờ tiền cổ Polymer Macedonia con công, sưu tầm"
Đồng bạc nguyên chất S999 dùng cạo gió hoặc đồ phong thủy và quà tặng
"Tờ 50 đồng hoa văn Việt Nam, tiền cổ sưu tầm"
"Tờ tiền cổ Irap, con ngựa năm Ngọ sưu tầm"
"Xu Quan Âm Bát Quái Âm Dương, xu phong thủy bảo vệ bình an, cầu may mắn, dùng mang theo trong túi, xỏ lỗ đeo dây, treo trong nhà, trên xe - SP002466"
"Móc khoá xe có đồng xu bình an, tài lộc"
"Đồng xu TỰ ĐỨC THÔNG BẢO Triều Nguyễn Việt Nam, giao 1 viên ngẫu nhiên"
"Bộ tiền cổ Lào, sét 5 tờ sưu tầm"
"Tiền cổ Campuchia, Đức Phật 500 Riels, khổ lớn"
"2 tờ tiền cổ Malawi, 10 và 20 Kwacha, quốc gia nhỏ nhất Lục Địa Đen"
"Xu Lưu Niệm Trực Thăng Black Hawk UH60, dùng để sưu tầm, trang trí bàn sách, bổ sung bộ sưu tầm  - TMT Collection-SP002418"
Đồng tiền hoa mai phong thủy mạ vàng 24k
2 Đồng xu cổ hình dáng bông hoa 
Bộ Tiền cổ Giải Phóng Miền Nam Việt Nam 7 mệnh giá
Cặp Xu Hình Chúa Jesu  Lưu Niệm TMT COLLECTION Mạ Vàng Bạc XHCMVB160
"Bộ 9 tờ tiền cổ Myanmar, bộ Lân sưu tầm"
Combo 10 xu Mai Hoa Thập Toàn hút tài lộc man mắn
Đồng xu hình Phật Thích Ca của Nepal
"Đồng xu Minh Mạng Thông Bảo, Vua Minh Mạng triều Nguyễn Việt Nam"
"Xu lưu niệm Avengers Marvel Siêu Anh Hùng Người Nhện Vàng, chất liệu Niken, đường kính xu 4cm, dùng để lưu niệm, sưu tầm, làm đồ thủ công mỹ nghệ - SP002462"
"Xu lỗ Vuông, CẢNH ĐỨC NGUYÊN BẢO,  nhà Bắc Tống 960 - 1127"
"Tiền cổ Việt Nam, tờ 1 hào sưu tầm  (kèm móc khóa hình tiền xưa) "
"Combo 2 tờ tiền cổ Nam Tư, con Ngọ phong thủy, quốc gia đã tan rã"
ĐỒNG TIỀN BÔNG HOA MAI TÀI LỘC TO DÂY ĐỎ MAY MẮN TREO XE HƠI GỒM 1 ĐỒNG TIỀN TO Ở GIỮA VÀ 10 ĐỒNG TIỀN NHỎ QUANH DÂY ĐỎ DÀI SIZE NGANG 7CM DÀI 34CM
Xu Hình Tổng Thống  Mỹ Trump Kỷ Niệm TMT COLLECTION Mạ Vàng XTTMV50
Đồng xu Brazil 5 centavos căp Vẹt đẹp [MỚI CỨNG] sưu tầm 21 mm
Đồng xu thái tuế bằng đồng nguyên chất size to
"Tiền cổ Việt Nam, đủ bộ 5 tờ con thú (tặng kèm móc chìa khóa tiền cổ)"
"Xu hình Chúa in màu, dùng để trang trí bàn sách, xỏ lỗ đeo dây hoặc bỏ vào túi mang theo - SP002381"
"Tiền cổ Việt Nam, đủ bộ 6 tờ hoa văn (tặng kèm móc chìa khóa tiền cổ)"
"Tiền cổ Belarus, con chó, tuổi Tuất sưu tầm"
"[Tiền thật]Xu lưu niệm - Bộ 6 xu Jerferson 5 cent dùng để sưu tầm, làm quà lưu niệm - XTG003"
"Dây như ý xu Phật Nepal, chất liệu xu bằng Niken, dây treo bằng dây bện đỏ, mang lại may mắn, bình an, bảo vệ bạn, tặng kèm túi gấm Long Phụng đỏ - SP001052"
"Bộ 5 Đồng Xu Phong Thủy, May Mắn Nhất Thế Giới TMT COLLECTION Bằng Đồng Cao Cấp B5XMMTG"
Đồng xu hình Phật Thích Ca của Nepal
"Tiền cổ thế giới, đủ bộ tiền 6 tờ của Nam Sudan, sưu tầm (tặng kèm móc khóa hình tiền xưa)"
Album 40 Xu Cổ Việt Nam Từ Thời Vua Chúa Đến Nay
"Đủ bộ 9 xu triều Nguyễn Việt Nam, 9 đời vua 1802 - 1945"
"Xu lưu niệm của Úc hình con Trâu màu Vàng tặng kèm túi gấm, vật phẩm phong thủy cầu may mắn, sung túc, dùng trưng bày bàn sách, mang theo trong túi, làm quà tặng, tiền lì xì - SP005028"
Bộ 2 Xâu Tiền Ngũ Đế Phong Thủy Cầu Tài Lộc
"Combo 2 đồng xu 1 dollar Singapore 2 phiên bản khác nhau, kèm túi gấm may mắn"
Bộ tiền cổ 12 quốc gia Nam Mỹ
Bộ tiền cổ Trung Quốc 11 tờ sưu tầm
Đồ lưu niệm - Cặp Đồng Xu Hình Con Chuột Úc Mạ Kim Loại Vàng Bạc 2020 cùng hộp nhung đỏ sang trọng
Xu THIỆU TRỊ THÔNG BẢO triều nhà Nguyễn Việt Nam
"Xu Olympic Tokyo 2020 màu Bạc, dùng để sưu tầm, lưu niệm, làm quà tặng - SP002396"
Đồng xu Barbados 10 cent [MỚI CỨNG] sưu tầm 17.8 mm
Combo 50 tờ tiền cổ thế giới khác nhau cảu 50 quốc gia
"2 tờ tiền cổ Uzabekistan, 200 và 500 som sưu tầm"
"Tờ tiền Zimbabwe cổ lạm phát, mệnh giá 10 ngàn tỷ dollars, sưu tầm"
Bộ 18 xu Việt Nam Cộng Hòa BXVNCH18
Tờ vé số bao cấp 198x của tỉnh Kiên Giang sưu tầm
"Bộ xu 10 quốc gia châu Mỹ,  xu mới kèm túi gấm bình an. "
"01 Tờ tiền polymer World Cup lưu niệm Nga 2018, giải bóng đá vô địch thế giới"
"Album tiền cổ thế giới, 50 tờ khác nhau của 26 quốc gia"
Đồng Tiền Ngũ Đế (5 Đồng Tiền Đồng)
"Đủ bộ tiền xưa Việt Nam, 4 tờ bao cấp  1980 1981 "
"Bộ xu các quốc gia châu Phi, 10 nước kha nhau "
"Xu lỗ Vuông, BẢO ĐẠI THÔNG BẢO, triều Nguyễn Việt Nam"
"Đồng xu THÀNH THÁI THÔNG BẢO, Triều Nguyễn Việt Nam"
Tờ vé số 199x tỉnh Long An sưu tầm
"Tờ lưu niệm có dạ quang dưới ánh sáng tím, dùng để sưu tầm, lưu niệm, lì xì - SP002397"
"Tờ lưu niệm 100 hình con Trâu, chất liệu nhựa plastic mạ một lớp màu vàng, dùng để trang trí trong nhà, làm tiền lì xì dịp Tết Tân Sửu 2021, treo trên cây mai, bỏ vào túi xách - SP005036"
Hộp 1 Xu Hình Con Heo Úc Vàng 2019 
"Đồng xu Mông Cổ, con Chuột lưu niệm, có hộp bảo quản "
Đồng xu Hiroshima kỷ niệm vụ ném bom nguyên tử của Mỹ 1945 kèm hộp đựng sang trọng
Bộ tiền cổ Việt Nam 6 tờ năm 1976 (kèm móc chìa khóa hình tiền xưa lạ mắt)
"Bộ xu 30 quốc gia khác nhau, Kèm túi gấm may mắn"
Album xu đã ghép 42 xu 42 nước châu Á
Compo 5 đồng xu 12 con giáp bằng đồng đúc
"Đồng xu TRỊ BÌNH THÁNH BẢO, Triều nhà Lý, ĐẠI VIỆT"
"Đồng xu NGUYÊN PHONG THÔNG BẢO, nhà TRẦN, ĐẠI VIỆT"
